1,44.8099999427795,438.22,4382.2,0.999776836804457,1,1
2,,,,,,
3,,,,,,
4,,,,,,
5,49.5699999332428,,,0.903772444227019,,
6,,,,,,
7,,,,,,
8,,,,,,
9,,,,,,
10,115.779999891917,126.42,1082.1,0.38694075005892,3.46638190159785,4.04971814065244
20,235.480000019074,82.53,483.21,0.190249702719429,5.30982672967406,9.0689348316467
30,361.490000009537,87.89,430.78,0.123931505709198,4.986005233815,10.1727099679651
40,,214.03,686.43,,2.04746998084381,6.3840449863788
